"age","m_f","ritmo_promedio_30k","official_time_min"
22,"F",6.94388888888889,307.833333333333
61,"M",6.65111111111111,307.85
23,"F",6.97222222222222,307.866666666667
50,"F",6.95333333333333,307.866666666667
34,"F",7.09555555555556,307.9
49,"F",6.90611111111111,307.933333333333
67,"M",6.75611111111111,307.933333333333
53,"M",6.55222222222222,307.966666666667
53,"M",7.11388888888889,308
21,"M",6.80388888888889,308.05
22,"F",6.80388888888889,308.05
74,"M",6.94555555555556,308.05
64,"M",7.03833333333333,308.05
34,"F",6.58833333333333,308.116666666667
67,"M",6.805,308.116666666667
59,"M",7.31,308.133333333333
56,"F",7.31444444444444,308.2
51,"F",7.05,308.2
36,"M",7.07277777777778,308.25
27,"F",7.29,308.283333333333
57,"F",6.95944444444444,308.316666666667
61,"M",6.65333333333333,308.433333333333
43,"F",6.96888888888889,308.533333333333
31,"F",7.05777777777778,308.616666666667
28,"M",6.81055555555556,308.616666666667
60,"M",6.89,308.65
46,"F",7.04388888888889,308.65
48,"F",6.89166666666667,308.683333333333
27,"F",7.11166666666667,308.733333333333
50,"F",6.98944444444444,308.75
40,"F",7.06166666666667,308.75
23,"F",7.29,308.8
50,"M",6.91666666666667,308.883333333333
62,"M",7.12222222222222,308.9
24,"F",6.96388888888889,308.916666666667
40,"M",6.74055555555556,308.916666666667
25,"F",7.22055555555556,308.983333333333
73,"F",7.11555555555556,308.983333333333
60,"M",7.22055555555556,308.983333333333
23,"F",7.06666666666667,309
28,"F",7.04944444444444,309.016666666667
23,"F",7.12833333333333,309.116666666667
28,"F",7.09055555555556,309.116666666667
62,"M",6.70666666666667,309.166666666667
47,"M",7.02,309.2
48,"M",6.70722222222222,309.2
63,"M",7.08166666666667,309.216666666667
37,"F",7.04388888888889,309.233333333333
32,"F",7.04333333333333,309.233333333333
40,"F",7.07777777777778,309.283333333333
36,"M",7.11888888888889,309.333333333333
52,"M",6.95888888888889,309.35
21,"F",7.06055555555556,309.4
56,"M",6.69222222222222,309.4
62,"M",6.98944444444444,309.583333333333
50,"M",6.25055555555556,309.583333333333
41,"M",7.29444444444445,309.666666666667
51,"M",7.41388888888889,309.7
47,"M",7.41388888888889,309.716666666667
64,"F",7.01277777777778,309.716666666667
27,"F",7.255,309.733333333333
50,"F",7.09833333333333,309.766666666667
55,"M",7.02777777777778,309.766666666667
51,"F",7.00111111111111,309.783333333333
62,"M",6.99777777777778,309.8
33,"F",7.16944444444445,309.833333333333
33,"M",7.03444444444444,309.85
36,"M",6.99,309.866666666667
55,"F",7.15722222222222,309.883333333333
34,"M",6.89055555555556,309.9
58,"M",6.80555555555556,309.95
59,"M",6.80611111111111,309.966666666667
66,"F",7.005,309.966666666667
45,"F",7.22222222222222,309.983333333333
51,"F",6.86888888888889,310
45,"F",7.23611111111111,310.05
54,"M",7.035,310.066666666667
32,"F",7.44055555555556,310.066666666667
27,"F",6.67944444444444,310.083333333333
55,"F",7.13055555555556,310.1
58,"F",7.23333333333333,310.1
55,"F",7.10222222222222,310.116666666667
44,"M",7.22055555555556,310.183333333333
36,"M",6.87833333333333,310.233333333333
67,"M",7.20166666666667,310.25
28,"F",7.18722222222222,310.25
41,"F",7.17388888888889,310.4
41,"M",7.35444444444444,310.433333333333
71,"F",7.05833333333333,310.45
20,"F",6.86388888888889,310.45
53,"M",7.29222222222222,310.466666666667
52,"M",7.07722222222222,310.466666666667
30,"F",7.29666666666667,310.516666666667
38,"M",6.95611111111111,310.583333333333
46,"F",7.11055555555556,310.7
42,"M",7.11055555555556,310.7
58,"M",6.79722222222222,310.733333333333
45,"F",7.22777777777778,310.766666666667
56,"F",7.27777777777778,310.8
24,"F",7.25166666666667,310.816666666667
37,"F",7.18777777777778,310.833333333333
48,"M",7.14388888888889,310.85
63,"M",7.17277777777778,310.916666666667
36,"M",6.97944444444444,310.95
67,"M",6.51777777777778,310.983333333333
65,"F",7.19555555555556,310.983333333333
43,"F",7.14555555555556,311
40,"F",7.22222222222222,311.016666666667
58,"M",6.73388888888889,311.066666666667
50,"F",6.88111111111111,311.066666666667
66,"M",7.21222222222222,311.1
30,"F",7.13666666666667,311.116666666667
33,"F",7.13722222222222,311.133333333333
35,"F",7.13722222222222,311.133333333333
50,"M",7.22166666666667,311.133333333333
47,"M",7.20166666666667,311.15
31,"F",7.21277777777778,311.183333333333
65,"F",6.90833333333333,311.2
39,"F",7.11333333333333,311.25
36,"F",7.39111111111111,311.283333333333
49,"F",7.09055555555556,311.35
65,"F",7.18055555555556,311.416666666667
56,"F",6.69333333333333,311.45
36,"F",6.99666666666667,311.483333333333
55,"F",7.40333333333333,311.533333333333
56,"F",6.50944444444444,311.566666666667
32,"F",7.03611111111111,311.6
62,"M",7.13111111111111,311.616666666667
39,"M",7.70666666666667,311.616666666667
32,"F",7.03222222222222,311.633333333333
50,"F",7.40333333333333,311.633333333333
32,"F",7.02666666666667,311.633333333333
56,"F",7.13833333333333,311.683333333333
24,"M",6.55111111111111,311.7
30,"F",7.26555555555556,311.7
50,"F",7.27277777777778,311.716666666667
65,"M",7.10666666666667,311.733333333333
43,"M",6.94611111111111,311.75
35,"F",7.24555555555556,311.75
37,"F",7.23944444444444,311.816666666667
28,"F",7.11722222222222,311.816666666667
34,"M",7.20944444444444,311.85
44,"F",7.27833333333333,311.866666666667
61,"F",7.08,311.883333333333
24,"F",7.12944444444444,311.883333333333
57,"F",7.16777777777778,311.933333333333
29,"M",7.08333333333333,312
48,"M",7.27611111111111,312.033333333333
38,"M",6.41833333333333,312.066666666667
40,"F",7.06944444444444,312.066666666667
49,"M",7.04111111111111,312.066666666667
30,"M",7.22222222222222,312.183333333333
45,"F",7.20555555555555,312.25
42,"F",7.31833333333333,312.416666666667
40,"F",6.89277777777778,312.516666666667
34,"F",7.35277777777778,312.516666666667
50,"F",7.19,312.583333333333
47,"M",6.69444444444444,312.6
52,"F",7.23833333333333,312.6
36,"F",6.845,312.6
51,"F",7.23833333333333,312.616666666667
25,"M",7.22444444444444,312.616666666667
30,"M",7.22444444444444,312.633333333333
44,"M",6.88055555555556,312.65
52,"F",7.34,312.666666666667
46,"F",7.21055555555556,312.683333333333
36,"F",7.00222222222222,312.7
54,"M",7.26666666666667,312.783333333333
45,"F",7.27,312.8
55,"M",7.01888888888889,312.85
39,"F",7.20166666666667,312.883333333333
46,"F",7.20166666666667,312.9
46,"M",7.09166666666667,312.933333333333
36,"F",7.15555555555556,312.966666666667
29,"F",7.28222222222222,312.983333333333
39,"F",7.51666666666667,313.033333333333
33,"F",7.00222222222222,313.05
54,"M",6.97222222222222,313.05
54,"F",6.97222222222222,313.05
54,"M",6.73111111111111,313.05
63,"F",7.31444444444444,313.083333333333
22,"F",6.96222222222222,313.1
46,"M",6.99944444444444,313.1
56,"M",6.96611111111111,313.133333333333
52,"F",6.96611111111111,313.133333333333
38,"F",6.96611111111111,313.166666666667
40,"F",7.10777777777778,313.166666666667
43,"F",7.36055555555556,313.2
37,"F",7.14666666666667,313.216666666667
50,"F",6.99611111111111,313.216666666667
31,"F",7.27222222222222,313.266666666667
27,"F",6.62444444444444,313.316666666667
69,"M",6.81666666666667,313.316666666667
56,"F",7.37055555555556,313.333333333333
55,"M",6.85722222222222,313.333333333333
61,"M",7.23388888888889,313.35
30,"F",7.47388888888889,313.35
34,"F",6.97,313.366666666667
41,"M",7.26722222222222,313.483333333333
39,"F",7.09222222222222,313.516666666667
58,"F",7.10944444444444,313.55
36,"M",7.16444444444444,313.566666666667
32,"M",7.20944444444444,313.6
37,"M",6.97222222222222,313.616666666667
80,"M",7.44,313.616666666667
42,"F",7.16,313.633333333333
45,"M",7.16,313.633333333333
58,"F",7.09555555555556,313.65
47,"M",7.35888888888889,313.666666666667
60,"F",7.24833333333333,313.75
51,"M",6.95055555555556,313.95
59,"M",7.10388888888889,313.95
56,"M",6.985,313.95
67,"M",6.90055555555556,314.05
21,"F",7.16388888888889,314.1
42,"M",7.19888888888889,314.15
31,"F",7.23333333333333,314.216666666667
21,"F",7.43222222222222,314.216666666667
30,"M",7.14555555555556,314.266666666667
26,"F",7.14555555555556,314.266666666667
50,"M",6.83444444444444,314.333333333333
37,"M",7.55055555555556,314.366666666667
65,"F",7.42888888888889,314.383333333333
36,"M",6.86944444444444,314.433333333333
30,"M",6.89944444444444,314.45
31,"M",7.14,314.466666666667
40,"F",7.27111111111111,314.516666666667
33,"M",6.74555555555556,314.533333333333
50,"M",7.07611111111111,314.6
37,"M",7.29222222222222,314.616666666667
24,"F",7.15777777777778,314.616666666667
26,"F",7.15777777777778,314.633333333333
30,"M",6.98833333333333,314.65
72,"M",6.92333333333333,314.666666666667
29,"F",7.08777777777778,314.683333333333
49,"M",7.27944444444444,314.716666666667
71,"M",7.08666666666667,314.75
26,"F",7.52111111111111,314.75
60,"F",7.00111111111111,314.783333333333
36,"F",7.22944444444444,314.783333333333
60,"F",7.43388888888889,314.8
32,"F",7.43333333333333,314.8
37,"M",7.02611111111111,314.816666666667
33,"F",7.28333333333333,314.883333333333
22,"F",7.41166666666667,314.933333333333
57,"F",7.06111111111111,314.95
56,"F",7.50333333333333,314.966666666667
42,"M",7.17388888888889,315.016666666667
38,"F",7.02111111111111,315.016666666667
52,"M",4.79833333333333,315.016666666667
51,"M",7.24277777777778,315.066666666667
33,"F",7.2,315.083333333333
46,"F",7.315,315.083333333333
42,"F",7.315,315.1
45,"M",6.98833333333333,315.116666666667
23,"F",7.53777777777778,315.15
42,"M",7.02611111111111,315.183333333333
54,"F",6.52166666666667,315.183333333333
29,"M",6.88722222222222,315.183333333333
36,"F",7.46833333333333,315.183333333333
29,"F",6.86833333333333,315.2
30,"F",6.64388888888889,315.233333333333
66,"M",7.15111111111111,315.25
24,"F",7.36222222222222,315.366666666667
39,"F",7.16388888888889,315.383333333333
69,"M",7.08277777777778,315.4
35,"M",6.475,315.416666666667
32,"M",7.33833333333333,315.433333333333
59,"M",6.95888888888889,315.45
32,"M",7.02611111111111,315.516666666667
40,"M",6.95388888888889,315.55
65,"M",7.21388888888889,315.566666666667
39,"F",7.21444444444444,315.583333333333
37,"M",7.00777777777778,315.65
32,"M",7.24333333333333,315.666666666667
71,"F",7.23166666666667,315.716666666667
60,"F",7.15666666666667,315.733333333333
62,"F",7.35444444444444,315.75
40,"F",7.20888888888889,315.766666666667
59,"F",8.22944444444444,315.833333333333
22,"F",7.18333333333333,315.833333333333
34,"M",7.24555555555556,315.9
37,"M",7.48722222222222,315.9
38,"M",7.27055555555556,315.933333333333
34,"F",7.12777777777778,316
57,"M",6.84388888888889,316.033333333333
31,"M",7.14,316.1
65,"M",7.03444444444444,316.133333333333
46,"F",7.28444444444444,316.133333333333
30,"F",7.165,316.15
44,"F",7.16555555555556,316.166666666667
40,"F",7.09277777777778,316.216666666667
34,"F",7.18333333333333,316.233333333333
43,"F",7.53888888888889,316.283333333333
36,"F",7.17055555555556,316.3
29,"F",7.31888888888889,316.3
60,"M",7.02444444444444,316.333333333333
48,"M",7.06888888888889,316.416666666667
30,"F",7.51166666666667,316.416666666667
53,"F",7.30666666666667,316.416666666667
25,"F",6.85555555555556,316.433333333333
62,"M",7.32,316.433333333333
43,"M",6.85444444444444,316.45
40,"F",7.11944444444444,316.466666666667
24,"F",7.11944444444444,316.466666666667
24,"F",7.36277777777778,316.55
44,"F",7.40222222222222,316.566666666667
36,"F",7.40222222222222,316.566666666667
60,"M",7.10888888888889,316.566666666667
51,"M",7.01555555555556,316.6
39,"M",7.24388888888889,316.633333333333
43,"M",7.00611111111111,316.716666666667
35,"M",7.30166666666667,316.733333333333
28,"F",7.12555555555556,316.766666666667
65,"F",7.33722222222222,316.833333333333
36,"M",7.09166666666667,316.85
67,"M",7.22833333333333,316.85
42,"F",7.28888888888889,316.9
53,"M",7.30388888888889,316.933333333333
57,"M",7.39,317.016666666667
40,"M",7.19611111111111,317.016666666667
34,"F",7.60166666666667,317.066666666667
29,"F",7.26611111111111,317.083333333333
49,"F",7.19444444444444,317.1
27,"M",5.73166666666667,317.133333333333
33,"F",7.34111111111111,317.15
52,"F",7.07666666666667,317.166666666667
53,"F",7.48333333333333,317.166666666667
36,"F",7.40111111111111,317.2
23,"F",7.33388888888889,317.25
54,"M",7.27666666666667,317.25
47,"F",7.30444444444444,317.266666666667
55,"M",7.04055555555556,317.283333333333
60,"F",7.25555555555556,317.4
37,"F",7.16,317.45
57,"M",7,317.5
67,"F",7.35555555555556,317.516666666667
51,"F",7.35833333333333,317.533333333333
63,"M",6.80666666666667,317.55
34,"M",7.47166666666667,317.566666666667
69,"M",6.87055555555556,317.566666666667
21,"F",7.50777777777778,317.583333333333
27,"F",7.42111111111111,317.583333333333
72,"M",7.12277777777778,317.583333333333
40,"M",7.21944444444444,317.6
27,"F",7.55388888888889,317.65
43,"F",7.19055555555556,317.65
33,"M",7.35055555555556,317.666666666667
49,"F",7.33111111111111,317.683333333333
32,"F",7.475,317.683333333333
30,"F",7.47555555555556,317.683333333333
58,"M",7.37222222222222,317.7
19,"F",7.21555555555556,317.783333333333
57,"F",7.37111111111111,317.8
62,"F",7.14722222222222,317.8
59,"M",7.07555555555556,317.9
59,"M",7.11166666666667,317.916666666667
51,"M",7.11222222222222,317.966666666667
54,"F",7.43277777777778,317.966666666667
43,"M",7.11055555555556,317.966666666667
71,"M",6.34111111111111,317.983333333333
30,"F",7.48777777777778,318.116666666667
38,"F",7.55722222222222,318.116666666667
50,"M",7.26277777777778,318.15
39,"F",7.365,318.15
44,"M",7.30166666666667,318.166666666667
56,"M",7.16666666666667,318.233333333333
41,"M",7.49333333333333,318.266666666667
51,"F",7.19055555555556,318.266666666667
64,"M",6.95277777777778,318.3
45,"M",6.70444444444444,318.3
48,"M",6.18722222222222,318.383333333333
36,"F",7.17388888888889,318.416666666667
35,"M",7.17388888888889,318.416666666667
37,"F",7.48166666666667,318.416666666667
40,"F",7.17444444444444,318.45
33,"M",7.17222222222222,318.516666666667
64,"F",7.58611111111111,318.55
23,"F",7.50166666666667,318.566666666667
55,"M",7.37277777777778,318.583333333333
25,"F",7.42277777777778,318.6
73,"M",6.64111111111111,318.616666666667
30,"F",7.33333333333333,318.633333333333
46,"F",7.12222222222222,318.766666666667
30,"F",7.38444444444444,318.816666666667
39,"M",7.36277777777778,318.833333333333
45,"F",7.20944444444444,318.866666666667
63,"F",7.47055555555556,318.933333333333
28,"F",7.18888888888889,319
58,"F",7.30277777777778,319.016666666667
33,"M",7.29222222222222,319.083333333333
45,"F",7.46722222222222,319.1
50,"M",6.84,319.15
45,"F",7.47666666666667,319.166666666667
26,"F",6.68555555555556,319.216666666667
47,"F",7.7,319.25
47,"M",7.705,319.283333333333
41,"M",7.46333333333333,319.316666666667
45,"F",7.36444444444444,319.35
67,"M",7.42055555555556,319.416666666667
47,"F",7.19666666666667,319.433333333333
67,"M",7.46611111111111,319.466666666667
33,"F",7.28944444444444,319.466666666667
58,"M",7.28944444444444,319.466666666667
35,"F",7.28944444444444,319.466666666667
29,"M",7.25277777777778,319.483333333333
49,"F",7.42444444444444,319.483333333333
44,"F",7.42722222222222,319.516666666667
66,"M",7.07666666666667,319.533333333333
70,"F",7.54611111111111,319.566666666667
50,"F",7.38833333333333,319.566666666667
77,"M",7.63555555555556,319.65
34,"F",7.18055555555556,319.683333333333
53,"M",7.42555555555556,319.75
57,"M",6.95333333333333,319.816666666667
48,"F",7.34166666666667,319.883333333333
66,"M",7.22833333333333,319.983333333333
40,"M",6.96777777777778,319.983333333333
33,"M",7.29333333333333,320.05
22,"F",7.30666666666667,320.066666666667
53,"F",7.42222222222222,320.1
25,"M",7.08388888888889,320.1
48,"F",7.42222222222222,320.1
67,"M",6.92666666666667,320.133333333333
52,"F",7.39722222222222,320.25
41,"F",7.28888888888889,320.316666666667
42,"F",7.28222222222222,320.4
34,"M",7.01333333333333,320.4
38,"M",7.26,320.416666666667
26,"F",7.67333333333333,320.466666666667
30,"M",7.67277777777778,320.466666666667
23,"F",7.25333333333333,320.483333333333
54,"M",7.26166666666667,320.516666666667
35,"M",7.03833333333333,320.533333333333
62,"M",7.25111111111111,320.533333333333
53,"F",7.49611111111111,320.583333333333
42,"F",7.18,320.616666666667
50,"M",6.88111111111111,320.683333333333
47,"F",6.275,320.683333333333
50,"M",7.21888888888889,320.783333333333
58,"M",7.47,320.8
81,"M",7.47055555555556,320.816666666667
26,"M",7.44888888888889,320.833333333333
47,"M",7.39722222222222,320.833333333333
26,"F",7.4,320.833333333333
57,"F",7.26333333333333,320.883333333333
49,"F",7.61388888888889,320.9
82,"M",7.28722222222222,320.916666666667
72,"M",7.20666666666667,320.95
64,"M",6.84444444444444,320.983333333333
42,"M",6.635,321.05
26,"F",7.43333333333333,321.1
54,"M",7.40777777777778,321.166666666667
57,"M",7.40722222222222,321.166666666667
26,"F",7.22555555555556,321.183333333333
48,"F",7.20166666666667,321.2
51,"F",6.92777777777778,321.25
56,"M",7.19277777777778,321.266666666667
52,"F",7.19277777777778,321.283333333333
63,"M",7.20555555555555,321.333333333333
43,"F",7.33222222222222,321.35
42,"F",7.44166666666667,321.45
55,"M",7.44166666666667,321.45
62,"M",7.17055555555556,321.566666666667
45,"F",7.36777777777778,321.583333333333
40,"M",7.47333333333333,321.616666666667
68,"M",7.095,321.633333333333
49,"F",7.71222222222222,321.633333333333
36,"M",6.62944444444444,321.633333333333
38,"F",7.05166666666667,321.7
33,"M",7.00222222222222,321.733333333333
38,"M",7.43333333333333,321.75
32,"M",7.07666666666667,321.783333333333
37,"F",7.19666666666667,321.85
42,"M",7.19222222222222,321.883333333333
28,"F",7.25333333333333,321.933333333333
30,"F",7.25388888888889,321.933333333333
38,"F",7.265,321.933333333333
43,"M",7.12111111111111,321.95
53,"M",7.40722222222222,322
34,"M",7.10388888888889,322.05
34,"F",7.13666666666667,322.083333333333
47,"M",7.17833333333333,322.116666666667
33,"F",7.31444444444444,322.166666666667
39,"M",7.31444444444444,322.166666666667
70,"M",7.24333333333333,322.2
22,"F",7.46055555555556,322.283333333333
32,"M",7.51888888888889,322.283333333333
50,"F",6.49222222222222,322.3
47,"M",7.10555555555556,322.366666666667
34,"F",7.3,322.383333333333
